,baseMean,log2FoldChange,pvalue,padj,symbol
ENSG0000013199,173.0,-0.2886642904795435,0.012086406514366502,0.6245351978516408,GENE_13198
ENSG0000011922,91.875,0.17687776208407918,0.012341903182848207,0.6290864434769193,GENE_11921
ENSG0000014541,82.125,0.20676618618704873,0.012372033388379413,0.6290864434769193,GENE_14540
ENSG0000010595,98.375,0.5834350309745624,0.012464174603866231,0.6295037678720319,GENE_10594
ENSG0000007637,9.875,-0.6307661903342809,0.01245628093001308,0.6295037678720319,GENE_7636
ENSG0000000029,41.125,1.2792236439331242,0.01264516242240364,0.6365014642149484,GENE_28
ENSG0000014434,78.375,-0.29090119926673774,0.01273969300465677,0.6391150336784333,GENE_14433
ENSG0000013668,546.25,0.10172406235260578,0.012786223339914042,0.6393111669957021,GENE_13667
ENSG0000001924,73.5,0.49552741713921167,0.012850729789933313,0.6404018167740854,GENE_1923
ENSG0000003420,23.5,-0.6234366485357918,0.013025339153314885,0.6467686085353388,GENE_3419
ENSG0000011461,134.875,0.319521597180267,0.013064725892413843,0.6467686085353388,GENE_11460
ENSG0000001277,1776.375,-0.08713029107232487,0.013245855075597656,0.6535425550504507,GENE_1276
ENSG0000009242,50.75,-0.3860584323070779,0.013288698619359164,0.6535425550504507,GENE_9241
ENSG0000007438,48.0,0.24100809950379498,0.013502634684762448,0.6556237653321245,GENE_7437
ENSG0000004449,117.875,-0.22997061363121593,0.013461319625061162,0.6556237653321245,GENE_4448
ENSG0000000317,151.0,-0.16259450471276535,0.013505849565841764,0.6556237653321245,GENE_316
ENSG0000007869,10.875,0.6404576133128598,0.013394197817137861,0.6556237653321245,GENE_7868
ENSG0000002465,199.625,-0.27363763254948065,0.013662693875889089,0.6589723734351651,GENE_2464
ENSG0000013466,396.25,0.06554694672797318,0.013632770990386192,0.6589723734351651,GENE_13465
ENSG0000003091,3.125,-1.6629650127224294,0.013972228640878855,0.6611464656567281,GENE_3090
ENSG0000006821,1079.5,0.08555770444027605,0.013967348166694291,0.6611464656567281,GENE_6820
ENSG0000012675,6.375,-1.0,0.01381171830966986,0.6611464656567281,GENE_12674
ENSG0000006242,9.875,0.7078192485066896,0.013947084926965085,0.6611464656567281,GENE_6241
ENSG0000002768,106.0,0.47376862198586706,0.013964000106469957,0.6611464656567281,GENE_2767
ENSG0000007682,19.875,1.0,0.013961092453747574,0.6611464656567281,GENE_7681
ENSG0000005862,352.5,0.14131281519459377,0.014447098407467022,0.6634244231902031,GENE_5861
ENSG0000000131,5.5,-1.765534746362977,0.014359333511319844,0.6634244231902031,GENE_130
ENSG0000002818,98.75,0.41184216011903707,0.014225822388296906,0.6634244231902031,GENE_2817
ENSG0000005785,42.0,0.3103401206121505,0.014144587958898207,0.6634244231902031,GENE_5784
ENSG0000006837,227.5,-0.14597930581727997,0.01448652147516171,0.6634244231902031,GENE_6836
ENSG0000013929,390.0,-0.16293857112620544,0.01447022947452954,0.6634244231902031,GENE_13928
ENSG0000009441,5.25,1.3219280948873624,0.014393359169191702,0.6634244231902031,GENE_9440
ENSG0000014902,76.875,0.48784003382305136,0.014190863056100067,0.6634244231902031,GENE_14901
ENSG0000013900,12.5,0.645335118700638,0.014409514571066488,0.6634244231902031,GENE_13899
ENSG0000009573,27.375,0.7124234099034146,0.014506880720425774,0.6634244231902031,GENE_9572
ENSG0000012440,146.125,0.18537374733804596,0.014115989636469475,0.6634244231902031,GENE_12439
ENSG0000002158,37.875,-0.5099491463043107,0.014557476673050974,0.6637147419324152,GENE_2157
ENSG0000010779,104.0,0.2713020218173943,0.014735370268786147,0.6678810827891516,GENE_10778
ENSG0000005898,274.375,-0.32873257503761794,0.01473790922688061,0.6678810827891516,GENE_5897
ENSG0000008849,30.125,-0.5451614926631813,0.014850241424595928,0.6709446426775268,GENE_8848
ENSG0000013239,163.125,0.21931302840447595,0.015033949754973026,0.6723432134780704,GENE_13238
ENSG0000009866,58.75,-0.45810622117072985,0.014984487521238233,0.6723432134780704,GENE_9865
ENSG0000001060,29.625,-0.8121399846229809,0.014959357158143954,0.6723432134780704,GENE_1059
ENSG0000009105,13.25,-0.8990710911492191,0.015060487981908774,0.6723432134780704,GENE_9104
ENSG0000013200,143.75,0.2616544965550976,0.015138664682594104,0.6736026882052273,GENE_13199
ENSG0000004985,125.375,-0.30317053130804145,0.015178513907557789,0.6736026882052273,GENE_4984
ENSG0000007965,22.125,0.6463630453852995,0.015297421182413437,0.6766408167711674,GENE_7964
ENSG0000013230,144.875,-0.1669861227709291,0.015337191846813128,0.6766408167711674,GENE_13229
ENSG0000014420,6.75,0.8813555035013809,0.015831837786060215,0.6905993500161998,GENE_14419
ENSG0000007365,255.0,-0.1075446977993327,0.01576917494998187,0.6905993500161998,GENE_7364
ENSG0000012794,28.5,0.6698513983076692,0.01576871003147709,0.6905993500161998,GENE_12793
ENSG0000002380,75.0,0.3674564347447341,0.01583774509370485,0.6905993500161998,GENE_2379
ENSG0000002296,112.375,-0.3125435056131606,0.01597944601585491,0.6947585224284744,GENE_2295
ENSG0000014282,468.375,-0.1178837151270312,0.016033741931214027,0.695104418983267,GENE_14281
ENSG0000014164,632.0,0.07648988078708341,0.016117236148423298,0.6967104963295374,GENE_14163
ENSG0000012587,445.625,0.14337568390858554,0.016666016965021783,0.7021589283479567,GENE_12586
ENSG0000003286,532.125,-0.12275561603119749,0.016501348439435206,0.7021589283479567,GENE_3285
ENSG0000002440,5.25,-1.3219280948873622,0.016487104931179955,0.7021589283479567,GENE_2439
ENSG0000000927,24.625,0.42786153963642753,0.016683122217902045,0.7021589283479567,GENE_926
ENSG0000000012,42.875,1.342601663152112,0.01671138249468137,0.7021589283479567,GENE_11
ENSG0000012016,22.75,-0.8826430493618412,0.01666359998204551,0.7021589283479567,GENE_12015
ENSG0000000194,7.25,-1.15200309344505,0.01638836520569471,0.7021589283479567,GENE_193
ENSG0000011651,506.0,-0.16841036084031408,0.01639556606662944,0.7021589283479567,GENE_11650
ENSG0000009375,13.125,0.9385994553358568,0.016355952235430234,0.7021589283479567,GENE_9374
ENSG0000000046,30.625,1.0443941193584534,0.01663477150057853,0.7021589283479567,GENE_45
ENSG0000013282,55.5,-0.26065175452279976,0.016940119300049034,0.7058383041687097,GENE_13281
ENSG0000012874,62.875,-0.32838311702466183,0.01690858573653835,0.7058383041687097,GENE_12873
ENSG0000002985,6.25,-1.5090136474878575,0.016889570515922495,0.7058383041687097,GENE_2984
ENSG0000000124,4.25,-1.4739311883324124,0.017081195409031948,0.7097449615941253,GENE_123
ENSG0000004669,13.5,-0.6520766965796931,0.017208536835378898,0.7110965634454091,GENE_4668
ENSG0000013176,296.875,-0.2203243105438016,0.017168384483141206,0.7110965634454091,GENE_13175
ENSG0000006003,14.0,-1.019365324866931,0.017271017040796345,0.7117177351976516,GENE_6002
ENSG0000002436,36.625,-0.24679376482658286,0.017571371118738736,0.7221111418659755,GENE_2435
ENSG0000007791,65.625,-0.4600249540521539,0.01779703590523164,0.7228750712466525,GENE_7790
ENSG0000010679,28.75,-0.9906013019977504,0.01779939039578279,0.7228750712466525,GENE_10678
ENSG0000000159,7.0,-1.8744691179161412,0.017830918424084095,0.7228750712466525,GENE_158
ENSG0000011623,41.875,0.6209417978267228,0.017693256527206616,0.7228750712466525,GENE_11622
ENSG0000000518,10.75,-0.8271634031377845,0.017734365532643803,0.7228750712466525,GENE_517
ENSG0000010563,61.875,0.4048417321729553,0.018126602218198076,0.7303424054462272,GENE_10562
ENSG0000007907,59.0,-0.24511249783653147,0.018137534098947885,0.7303424054462272,GENE_7906
ENSG0000010531,564.375,0.12853754181930874,0.01816118114876285,0.7303424054462272,GENE_10530
ENSG0000010965,80.125,0.27541813028962636,0.018223715190762716,0.7308976680787186,GENE_10964
ENSG0000004478,165.75,-0.2399125203794659,0.01827247127074945,0.730898850829978,GENE_4477
ENSG0000004727,79.375,0.2688668511359486,0.018364851512795797,0.7310104038832668,GENE_4726
ENSG0000003625,914.625,-0.10612544737382379,0.018385261893072522,0.7310104038832668,GENE_3624
ENSG0000014667,61.25,0.41503749927884376,0.01842146217785832,0.7310104038832668,GENE_14666
ENSG0000002565,14.75,-1.1876270031757714,0.018478850894267596,0.7313529377678467,GENE_2564
ENSG0000003142,4.5,-1.5849625007211563,0.018602841438771823,0.7335261349333819,GENE_3141
ENSG0000002222,19.625,-0.6930222465786091,0.018680465569636793,0.7335261349333819,GENE_2221
ENSG0000007834,37.875,0.4707469318651314,0.018635712552374367,0.7335261349333819,GENE_7833
ENSG0000000768,771.75,-0.11877275315878162,0.01883751140217246,0.7339290156690569,GENE_767
ENSG0000004589,27.375,-0.5739913829001531,0.01881256058910387,0.7339290156690569,GENE_4588
ENSG0000002081,54.375,-0.3398500028846248,0.018798037594734997,0.7339290156690569,GENE_2080
ENSG0000001095,170.375,-0.26536321189376666,0.018922977989065923,0.7353488855854634,GENE_1094
ENSG0000000147,5.5,-1.765534746362977,0.019082037665267705,0.7396138629948722,GENE_146
ENSG0000011176,114.375,0.23069080851828147,0.019230910737504846,0.7434630439757027,GENE_11175
ENSG0000007360,991.0,-0.08737453010405102,0.01931890542720255,0.7449449393522833,GENE_7359
ENSG0000013517,110.5,0.3808217839409308,0.019372070602366447,0.7450796385525557,GENE_13516
ENSG0000008704,142.875,0.32704101828101484,0.019499214185489597,0.7480516950955088,GENE_8703
ENSG0000006556,7.375,-1.074000581443777,0.01959681093246845,0.74987796935466,GENE_6555
ENSG0000002561,13.125,-0.7004397181410921,0.019648358290412428,0.7499373393287186,GENE_2560
ENSG0000006303,242.625,-0.18607605157414447,0.01986072111081662,0.7561188240158613,GENE_6302
ENSG0000001357,26.875,0.30985526258678725,0.0199693059449801,0.7563355976042413,GENE_1356
ENSG0000002180,56.0,0.2843030225874451,0.019965533687040005,0.7563355976042413,GENE_2179
ENSG0000001930,1016.125,-0.09480580286806031,0.020017682149925588,0.7563355976042413,GENE_1929
ENSG0000007646,23.5,0.623436648535792,0.020117773661204423,0.7582075500453928,GENE_7645
ENSG0000011920,25.25,-0.729352410056331,0.020169899936466357,0.7582669149047502,GENE_11919
ENSG0000013712,9.25,0.8845227825800641,0.020349400110662965,0.762839253938278,GENE_13711
ENSG0000000425,147.75,0.1906835616091097,0.020393236055283297,0.762839253938278,GENE_424
ENSG0000003719,40.75,0.5188733102633837,0.02063398214112506,0.7637702187733909,GENE_3718
ENSG0000012963,14.875,0.7693870718585837,0.02056447829351548,0.7637702187733909,GENE_12962
ENSG0000010183,169.5,0.2260152164029879,0.020769957534316097,0.7637702187733909,GENE_10182
ENSG0000000161,8.75,-1.0310268956206246,0.020741919110428948,0.7637702187733909,GENE_160
ENSG0000006107,1811.75,-0.06172259940153188,0.020731816420148513,0.7637702187733909,GENE_6106
ENSG0000014642,88.375,0.3237647533669795,0.020774549950636233,0.7637702187733909,GENE_14641
ENSG0000013432,261.125,-0.2283787164021792,0.020544865208621633,0.7637702187733909,GENE_13431
ENSG0000000164,9.75,-2.070389327891398,0.020897669444966453,0.7664181948031706,GENE_163
ENSG0000006004,24.5,0.5056400480597506,0.021002404857483226,0.7665111261855192,GENE_6003
ENSG0000003563,3.0,0.7369655941662062,0.02096831772849358,0.7665111261855192,GENE_3562
ENSG0000001103,1254.25,0.09665673530425808,0.02109938700918998,0.7681815658685672,GENE_1102
ENSG0000013272,37.0,-0.39231742277876036,0.021231179262039865,0.769245625436227,GENE_13271
ENSG0000000402,26.625,0.618909832644494,0.02119984906233249,0.769245625436227,GENE_401
ENSG0000002821,37.625,-0.6129768768907528,0.021304625801403985,0.7700467157133971,GENE_2820
ENSG0000006033,117.0,-0.16664986940945145,0.0213762849352328,0.7707795048761826,GENE_6032
ENSG0000009255,69.0,-0.3042982008655709,0.021518539148756243,0.7740481708185698,GENE_9254
ENSG0000004590,6.375,-0.7520724865564145,0.021717792047715366,0.7793466045830872,GENE_4589
ENSG0000000156,12.375,-1.342392197447078,0.02196615573560809,0.7845055619860032,GENE_155
ENSG0000000148,5.875,-1.3870231231092474,0.02194761219965293,0.7845055619860032,GENE_147
ENSG0000013539,10.5,0.6280312226130421,0.02295206183054162,0.7851943586260874,GENE_13538
ENSG0000009466,10.375,-0.8969065070358962,0.022429607583202515,0.7851943586260874,GENE_9465
ENSG0000006063,31.625,0.7096582481704709,0.022255302089060732,0.7851943586260874,GENE_6062
ENSG0000011894,34.375,-0.4764380439429871,0.022779761043951456,0.7851943586260874,GENE_11893
ENSG0000005015,63.875,-0.48445890023632326,0.022980021562456827,0.7851943586260874,GENE_5014
ENSG0000001628,376.625,0.12361201605337378,0.02214651351666621,0.7851943586260874,GENE_1627
ENSG0000013848,503.375,-0.11254928521516873,0.022784492631209935,0.7851943586260874,GENE_13847
ENSG0000003055,741.5,-0.08855459616787013,0.02295675897985252,0.7851943586260874,GENE_3054
ENSG0000001817,2.25,-1.3785116232537298,0.022470992580258177,0.7851943586260874,GENE_1816
ENSG0000007330,27.25,-0.673771767679012,0.02290751472712496,0.7851943586260874,GENE_7329
ENSG0000007356,206.625,-0.13100601215001004,0.0229012527739489,0.7851943586260874,GENE_7355
ENSG0000005276,181.625,-0.24484128906782432,0.022525926025806303,0.7851943586260874,GENE_5275
ENSG0000003533,47.375,-0.46847675824030416,0.02284062489668023,0.7851943586260874,GENE_3532
ENSG0000006608,70.875,0.24997825300834756,0.022903707558229795,0.7851943586260874,GENE_6607
ENSG0000005196,32.75,0.443988872974973,0.0225882887511642,0.7851943586260874,GENE_5195
ENSG0000008167,764.25,-0.08875112805625732,0.022870171575081227,0.7851943586260874,GENE_8166
ENSG0000014522,73.875,0.27915407119707086,0.022866195031931488,0.7851943586260874,GENE_14521
ENSG0000000304,130.625,0.28532367706290457,0.022269515355912425,0.7851943586260874,GENE_303
ENSG0000008442,448.875,-0.14072502499373782,0.022368823038241347,0.7851943586260874,GENE_8441
ENSG0000005149,172.5,-0.31064228734084737,0.023270362286983405,0.7855517251411276,GENE_5148
ENSG0000008270,178.875,-0.3710226444155319,0.02327114249522134,0.7855517251411276,GENE_8269
ENSG0000010305,76.0,0.36257007938470837,0.023266851526552966,0.7855517251411276,GENE_10304
ENSG0000003365,18.5,-0.5930903816045566,0.023212419393059767,0.7855517251411276,GENE_3364
ENSG0000013671,776.875,-0.08498456384700946,0.02304596686136118,0.7855517251411276,GENE_13670
ENSG0000013201,65.375,0.37168113008446185,0.023304701179186784,0.7855517251411276,GENE_13200
ENSG0000001768,38.0,0.1710455413362275,0.02349416601341972,0.7883948326650914,GENE_1767
ENSG0000011132,105.125,0.2303587311465046,0.023490134639246242,0.7883948326650914,GENE_11131
ENSG0000001152,3.125,-1.3625700793847082,0.023749978714616708,0.7931078546544864,GENE_1151
ENSG0000003357,68.0,0.26595188921608803,0.024004731067542456,0.7931078546544864,GENE_3356
ENSG0000003672,210.25,-0.2200031935628577,0.02383933365174486,0.7931078546544864,GENE_3671
ENSG0000003289,21.625,-0.6267826764157831,0.02398057211785622,0.7931078546544864,GENE_3288
ENSG0000014979,10.875,-0.9259994185562233,0.023988293412581147,0.7931078546544864,GENE_14978
ENSG0000014148,1940.5,-0.08440741744658405,0.02399602725311938,0.7931078546544864,GENE_14147
ENSG0000008705,731.25,-0.10954946217893362,0.02385556386396186,0.7931078546544864,GENE_8704
ENSG0000008872,66.875,0.4071753815058733,0.024205601354811736,0.7979868578509363,GENE_8871
ENSG0000009495,15.75,-0.7491918964994657,0.02493337441373905,0.7988158335472239,GENE_9494
ENSG0000007231,11.25,1.1468413883292712,0.025022097150941544,0.7988158335472239,GENE_7230
ENSG0000013206,9.75,1.1699250014423124,0.024944626481470684,0.7988158335472239,GENE_13205
ENSG0000009737,108.75,0.2727659438515673,0.02448417369575248,0.7988158335472239,GENE_9736
ENSG0000003931,150.625,0.34403673037770477,0.024789847797845453,0.7988158335472239,GENE_3930
ENSG0000004095,362.875,0.16018772614573112,0.02435607631865803,0.7988158335472239,GENE_4094
ENSG0000007706,36.5,0.41792000781196526,0.024515337131152917,0.7988158335472239,GENE_7705
ENSG0000004401,118.75,-0.3048545815284209,0.024632711266169293,0.7988158335472239,GENE_4400
ENSG0000014501,310.25,0.12796170833862097,0.02456561361613763,0.7988158335472239,GENE_14500
ENSG0000013771,83.625,-0.17705446550041734,0.024470673428319246,0.7988158335472239,GENE_13770
ENSG0000000101,5.25,-1.4947646917495778,0.02502956278447968,0.7988158335472239,GENE_100
ENSG0000014113,37.875,0.39284175316464764,0.02469837048848122,0.7988158335472239,GENE_14112
ENSG0000010912,87.5,-0.33120590847537323,0.02486427102703442,0.7988158335472239,GENE_10911
ENSG0000005297,57.625,0.320519900494554,0.024750447279043002,0.7988158335472239,GENE_5296
ENSG0000010972,45.0,-0.6520766965796931,0.024940016980996505,0.7988158335472239,GENE_10971
ENSG0000012235,43.375,0.3932331289604953,0.0251966664240809,0.802441605862449,GENE_12234
ENSG0000011912,9.875,0.7858751946471525,0.025266317267711662,0.8029549979145655,GENE_11911
ENSG0000007259,21.875,-0.7237902054184728,0.025348234771736065,0.8038552253193255,GENE_7258
ENSG0000000085,29.0,1.3306453119884714,0.02550219817026079,0.8070315876664806,GENE_84
ENSG0000014826,108.875,0.3159665366486455,0.02561736183031431,0.8089693209572939,GENE_14825
ENSG0000010993,24.25,0.5417093027672722,0.02573481886546527,0.8092710335051971,GENE_10992
ENSG0000000011,49.125,1.6493129121312138,0.025695607161765405,0.8092710335051971,GENE_10
ENSG0000000748,19.25,-0.7269815055935841,0.025856458761234706,0.8111292732312646,GENE_747
ENSG0000007747,472.0,-0.15910203214777616,0.025902061458518384,0.8111292732312646,GENE_7746
ENSG0000001887,15.5,-0.5173992169085216,0.02601494646668005,0.8112769168403342,GENE_1886
ENSG0000007878,103.875,0.14943765004422216,0.026013082032193272,0.8112769168403342,GENE_7877
ENSG0000000189,10.125,-1.0,0.02612381622834179,0.8120960096043631,GENE_188
ENSG0000014548,53.875,0.42480527552766484,0.026149491509260492,0.8120960096043631,GENE_14547
ENSG0000000190,4.75,-1.4854268271702418,0.026250899667698994,0.8135609401146382,GENE_189
ENSG0000001659,10.0,-1.222392421336448,0.02634141005144268,0.8146827850961653,GENE_1658
ENSG0000003443,67.375,-0.17687776208407935,0.0264751203263393,0.8171333434055339,GENE_3442
ENSG0000001486,232.75,-0.13957444900786792,0.026563211979851235,0.8181687468126664,GENE_1485
ENSG0000007819,31.0,0.5173992169085216,0.026991881827978216,0.8184640375179213,GENE_7818
ENSG0000012506,319.0,0.14257641020380027,0.02696323451525057,0.8184640375179213,GENE_12505
ENSG0000003771,242.625,0.13537513136849152,0.026953101123413457,0.8184640375179213,GENE_3770
ENSG0000001387,398.5,-0.16671972342781047,0.026845304973987922,0.8184640375179213,GENE_1386
ENSG0000004690,30.875,0.6780719051126377,0.027040461620273442,0.8184640375179213,GENE_4689
